data,regione,zona,servizio_al_tavolo,asporto,consegna_a_domicilio,note,riferimento_normativo
5/13/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/13/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/14/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/14/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/15/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/15/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/16/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/16/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/17/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/17/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/18/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/18/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/19/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/19/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/20/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/20/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/21/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/21/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/22/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/22/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/23/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/23/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/24/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/24/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/25/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/25/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/26/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/26/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/27/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/27/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/28/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/28/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/29/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/29/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/30/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/30/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/31/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
5/31/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito servizio SOLO all’aperto (pranzo e cena fino al coprifuoco),DL 22/4/2021 (riaperture)
6/1/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/1/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/2/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/2/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/3/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/3/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/4/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/4/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/5/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/5/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/6/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/6/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/7/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/7/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/8/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/8/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/9/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/9/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/10/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/10/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/11/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/11/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/12/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/12/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/13/2021,Emilia-Romagna,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/13/2021,Lombardia,zona gialla,consentito,consentito,consentito,Consentito anche al chiuso (con protocolli),DL 22/4/2021: indoor dal 1/6
6/14/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/14/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/15/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/15/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/16/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/16/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/17/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/17/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/18/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/18/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/19/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/19/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/20/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/20/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/21/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/21/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/22/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/22/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/23/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/23/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/24/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/24/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/25/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/25/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/26/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/26/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/27/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/27/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/28/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/28/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/29/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/29/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/30/2021,Emilia-Romagna,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
6/30/2021,Lombardia,zona bianca,consentito,consentito,consentito,Minime restrizioni; niente coprifuoco,Ordinanza Min. Salute 11/6/2021
